".id"	"sector"	"title"	"issue"	"paid"	"date"	"views"	"location"	"report"
"93"	"http://www.ipaidabribe.com/reports/paid?page=100"	"Transport"	"
                      I Paid Rs. 123 to Transport in New Delhi.
                    "	"New Domestic Driving License"	"Paid INR 123
                        "	"October 29, 2015"	"141 views"	"New Delhi
                      , Delhi"	"81143"
"94"	"http://www.ipaidabribe.com/reports/paid?page=100"	"Municipal Services"	"
                      I Paid Rs. 5000 to Municipal Services in Abhayapuri.
                    "	"Birth Certificate"	"Paid INR 5,000
                        "	"October 29, 2015"	"115 views"	"Abhayapuri
                      , Assam"	"81142"
"95"	"http://www.ipaidabribe.com/reports/paid?page=100"	"Municipal Services"	"
                      I Paid Rs. 1000 to Municipal Services in Pimpri-Chinchwad.
                    "	"Birth Certificate"	"Paid INR 1,000
                        "	"October 29, 2015"	"100 views"	"Pimpri-Chinchwad
                      , Maharashtra"	"81137"
"96"	"http://www.ipaidabribe.com/reports/paid?page=100"	"Others"	"
                      I Paid Rs. 500 to Others in Ambattur.
                    "	"Others"	"Paid INR 500
                        "	"October 29, 2015"	"121 views"	"Ambattur
                      , Tamil Nadu"	"81136"
"97"	"http://www.ipaidabribe.com/reports/paid?page=100"	"Others"	"
                      I Paid Rs. 2000 to Others in Cooch Behar.
                    "	"Others"	"Paid INR 2,000
                        "	"October 29, 2015"	"112 views"	"Cooch Behar
                      , West Bengal"	"81127"
"98"	"http://www.ipaidabribe.com/reports/paid?page=100"	"Police"	"
                      I Paid Rs. 50 to Police in Surat.
                    "	"Traffic Violations"	"Paid INR 50
                        "	"October 29, 2015"	"124 views"	"Surat
                      , Gujarat"	"81121"
"99"	"http://www.ipaidabribe.com/reports/paid?page=100"	"Stamps and Registration"	"
                      I paid a bribe of Rs 5000 for Marriage  Registration
                    "	"Marriage Registration"	"Paid INR 5,000
                        "	"October 29, 2015"	"216 views"	"Chennai
                      , Tamil Nadu"	"81076"
"100"	"http://www.ipaidabribe.com/reports/paid?page=100"	"Others"	"
                      I Paid Rs. 123456 to Others in Katihar.
                    "	"Others"	"Paid INR 1,23,456
                        "	"October 29, 2015"	"115 views"	"Katihar
                      , Bihar"	"81062"
"101"	"http://www.ipaidabribe.com/reports/paid?page=110"	"Income Tax"	"
                      I Paid Rs. 8 to Income Tax in Adilabad.
                    "	"New PAN Card"	"Paid INR 8
                        "	"October 29, 2015"	"150 views"	"Adilabad
                      , Telangana"	"81011"
"102"	"http://www.ipaidabribe.com/reports/paid?page=110"	"Labour"	"
                      Mr Harsh Chaturvedi, Inspector of Factory Act 1948, Moti Mahal Gwalior
                    "	"Inspection of Office or Factories"	"Paid INR 5,000
                        "	"October 28, 2015"	"155 views"	"Gwalior
                      , Madhya Pradesh"	"81007"
"103"	"http://www.ipaidabribe.com/reports/paid?page=110"	"Municipal Services"	"
                      I Paid Rs. 1000 to Municipal Services in Thiruvananthapuram.
                    "	"Birth Certificate"	"Paid INR 1,000
                        "	"October 28, 2015"	"171 views"	"Thiruvananthapuram
                      , Kerala"	"80978"
"104"	"http://www.ipaidabribe.com/reports/paid?page=110"	"Municipal Services"	"
                      I paid 3000/- for getting DOB certificate
                    "	"Non Availability Certificate"	"Paid INR 3,000
                        "	"October 28, 2015"	"174 views"	"Visakhapatnam
                      , Andhra Pradesh"	"80958"
"105"	"http://www.ipaidabribe.com/reports/paid?page=110"	"Commercial Tax, Sales Tax, VAT"	"
                      I Paid Rs. 10 to Commercial Tax, Sales Tax, VAT in Cuddapah.
                    "	"C Form"	"Paid INR 10
                        "	"October 28, 2015"	"175 views"	"Cuddapah
                      , Andhra Pradesh"	"80957"
"106"	"http://www.ipaidabribe.com/reports/paid?page=110"	"Others"	"
                      I Paid Rs. 10000 to Others in Guwahati.
                    "	"Others"	"Paid INR 10,000
                        "	"October 28, 2015"	"161 views"	"Guwahati
                      , Assam"	"80954"
"107"	"http://www.ipaidabribe.com/reports/paid?page=110"	"Others"	"
                      I Paid Rs. 1200 to Others in Sambalpur.
                    "	"Others"	"Paid INR 1,200
                        "	"October 28, 2015"	"157 views"	"Sambalpur
                      , Orissa"	"80932"
"108"	"http://www.ipaidabribe.com/reports/paid?page=110"	"Customs, Excise and Service Tax"	"
                      I Paid Rs. 1000 to Customs, Excise and Service Tax in Kochi.
                    "	"Customs Check and Clearance"	"Paid INR 1,000
                        "	"October 28, 2015"	"182 views"	"Kochi
                      , Kerala"	"80896"
"109"	"http://www.ipaidabribe.com/reports/paid?page=110"	"Municipal Services"	"
                      I Paid Rs. 5000 to Municipal Services in Amarpur.
                    "	"Birth Certificate"	"Paid INR 5,000
                        "	"October 28, 2015"	"170 views"	"Amarpur
                      , Bihar"	"80875"
"110"	"http://www.ipaidabribe.com/reports/paid?page=110"	"Commercial Tax, Sales Tax, VAT"	"
                      I Paid Rs. 34 to Commercial Tax, Sales Tax, VAT in Achhnera.
                    "	"C Form"	"Paid INR 34
                        "	"October 27, 2015"	"194 views"	"Achhnera
                      , Uttar Pradesh"	"80865"
"111"	"http://www.ipaidabribe.com/reports/paid?page=120"	"Police"	"
                      I Paid Rs. 1000 to Police in Pune.
                    "	"Police Harassment"	"Paid INR 1,000
                        "	"October 27, 2015"	"200 views"	"Pune
                      , Maharashtra"	"80855"
"112"	"http://www.ipaidabribe.com/reports/paid?page=120"	"Municipal Services"	"
                      I Paid Rs. 5000 to Municipal Services in Achhnera.
                    "	"Birth Certificate"	"Paid INR 5,000
                        "	"October 27, 2015"	"183 views"	"Achhnera
                      , Uttar Pradesh"	"80851"
"113"	"http://www.ipaidabribe.com/reports/paid?page=120"	"Others"	"
                      I Paid Rs. 1111 to Others in Goalpara.
                    "	"Others"	"Paid INR 1,111
                        "	"October 27, 2015"	"165 views"	"Goalpara
                      , Assam"	"80844"
"114"	"http://www.ipaidabribe.com/reports/paid?page=120"	"Municipal Services"	"
                      I Paid Rs. 23 to Municipal Services in Siliguri.
                    "	"Birth Certificate"	"Paid INR 23
                        "	"October 27, 2015"	"153 views"	"Siliguri
                      , West Bengal"	"80819"
"115"	"http://www.ipaidabribe.com/reports/paid?page=120"	"Customs, Excise and Service Tax"	"
                      I Paid Rs. 50 to Customs, Excise and Service Tax in Mumbai.
                    "	"Customs Check and Clearance"	"Paid INR 50
                        "	"October 27, 2015"	"170 views"	"Mumbai
                      , Maharashtra"	"80816"
"116"	"http://www.ipaidabribe.com/reports/paid?page=120"	"Commercial Tax, Sales Tax, VAT"	"
                      I Paid Rs. 200 to Commercial Tax, Sales Tax, VAT in Shahabad, Hardoi.
                    "	"C Form"	"Paid INR 200
                        "	"October 27, 2015"	"169 views"	"Shahabad, Hardoi
                      , Uttar Pradesh"	"80798"
"117"	"http://www.ipaidabribe.com/reports/paid?page=120"	"Municipal Services"	"
                      I Paid Rs. 100 to Municipal Services in Abohar.
                    "	"Birth Certificate"	"Paid INR 100
                        "	"October 27, 2015"	"170 views"	"Abohar
                      , Punjab"	"80785"
"118"	"http://www.ipaidabribe.com/reports/paid?page=120"	"Commercial Tax, Sales Tax, VAT"	"
                      I Paid Rs. 10 to Commercial Tax, Sales Tax, VAT in Jaipur.
                    "	"C Form"	"Paid INR 10
                        "	"October 27, 2015"	"155 views"	"Jaipur
                      , Rajasthan"	"80773"
"119"	"http://www.ipaidabribe.com/reports/paid?page=120"	"Municipal Services"	"
                      Open bribe demanded by officers in shiggaon taluk, haveri district - property Registrar office
                    "	"Registration of Land"	"Paid INR 10,000
                        "	"October 27, 2015"	"232 views"	"Haveri
                      , Karnataka"	"80765"
"120"	"http://www.ipaidabribe.com/reports/paid?page=120"	"Passport"	"
                      I Paid Rs. 100 to Passport in Gwalior.
                    "	"Passport Delivery"	"Paid INR 100
                        "	"October 27, 2015"	"163 views"	"Gwalior
                      , Madhya Pradesh"	"80756"
"121"	"http://www.ipaidabribe.com/reports/paid?page=130"	"Municipal Services"	"
                      I Paid Rs. 5000 to Municipal Services in Achhnera.
                    "	"Birth Certificate"	"Paid INR 5,000
                        "	"October 27, 2015"	"173 views"	"Achhnera
                      , Uttar Pradesh"	"80730"
"122"	"http://www.ipaidabribe.com/reports/paid?page=130"	"Municipal Services"	"
                      I Paid Rs. 10000 to Municipal Services in Mumbai.
                    "	"Birth Certificate"	"Paid INR 10,000
                        "	"October 26, 2015"	"169 views"	"Mumbai
                      , Maharashtra"	"80716"
"123"	"http://www.ipaidabribe.com/reports/paid?page=130"	"Education"	"
                      Corrupt unashamed officers in Madurai DEO Office
                    "	"School or College Related Activities"	"Paid INR 2,500
                        "	"October 26, 2015"	"182 views"	"Madurai
                      , Tamil Nadu"	"80715"
"124"	"http://www.ipaidabribe.com/reports/paid?page=130"	"Municipal Services"	"
                      I Paid Rs. 400054 to Municipal Services in Mumbai.
                    "	"Birth Certificate"	"Paid INR 4,00,054
                        "	"October 26, 2015"	"174 views"	"Mumbai
                      , Maharashtra"	"80713"
"125"	"http://www.ipaidabribe.com/reports/paid?page=130"	"Stamps and Registration"	"
                      I Paid Rs. 46 to Stamps and Registration in New Delhi.
                    "	"Marriage Certificate"	"Paid INR 46
                        "	"October 26, 2015"	"203 views"	"New Delhi
                      , Delhi"	"80706"
"126"	"http://www.ipaidabribe.com/reports/paid?page=130"	"Others"	"
                      I Paid Rs. 18 to Others in Tezpur.
                    "	"Others"	"Paid INR 18
                        "	"October 26, 2015"	"161 views"	"Tezpur
                      , Assam"	"80702"
"127"	"http://www.ipaidabribe.com/reports/paid?page=130"	"Municipal Services"	"
                      I Paid Rs. 10 to Municipal Services in Mumbai.
                    "	"Birth Certificate"	"Paid INR 10
                        "	"October 26, 2015"	"151 views"	"Mumbai
                      , Maharashtra"	"80700"
"128"	"http://www.ipaidabribe.com/reports/paid?page=130"	"Transport"	"
                      I Paid Rs. 3500 to Transport in Bhubaneswar.
                    "	"Registration of Vehicle"	"Paid INR 3,500
                        "	"October 26, 2015"	"186 views"	"Bhubaneswar
                      , Orissa"	"80699"
"129"	"http://www.ipaidabribe.com/reports/paid?page=130"	"Police"	"
                      I Paid Rs. 123 to Police in Etawah.
                    "	"Police Harassment"	"Paid INR 123
                        "	"October 26, 2015"	"163 views"	"Etawah
                      , Uttar Pradesh"	"80694"
"130"	"http://www.ipaidabribe.com/reports/paid?page=130"	"Municipal Services"	"
                      I Paid Rs. 200000 to Municipal Services in New Delhi.
                    "	"Birth Certificate"	"Paid INR 2,00,000
                        "	"October 26, 2015"	"135 views"	"New Delhi
                      , Delhi"	"80692"
"131"	"http://www.ipaidabribe.com/reports/paid?page=140"	"Police"	"
                      I Paid Rs. 100 to Police in Bangalore.
                    "	"Police Harassment"	"Paid INR 100
                        "	"October 26, 2015"	"154 views"	"Bangalore
                      , Karnataka"	"80686"
"132"	"http://www.ipaidabribe.com/reports/paid?page=140"	"Police"	"
                      I Paid Rs. 625000 to Police in Madurai.
                    "	"Traffic Violations"	"Paid INR 6,25,000
                        "	"October 26, 2015"	"178 views"	"Madurai
                      , Tamil Nadu"	"80669"
"133"	"http://www.ipaidabribe.com/reports/paid?page=140"	"Others"	"
                      I Paid Rs. 1 to Others in Indore.
                    "	"Others"	"Paid INR 1
                        "	"October 26, 2015"	"138 views"	"Indore
                      , Madhya Pradesh"	"80646"
"134"	"http://www.ipaidabribe.com/reports/paid?page=140"	"Municipal Services"	"
                      I Paid Rs. 15000 to Municipal Services in Anandnagaar.
                    "	"Birth Certificate"	"Paid INR 15,000
                        "	"October 26, 2015"	"132 views"	"Anandnagaar
                      , Assam"	"80636"
"135"	"http://www.ipaidabribe.com/reports/paid?page=140"	"Municipal Services"	"
                      I Paid Rs. 10 to Municipal Services in Kolkata.
                    "	"Birth Certificate"	"Paid INR 10
                        "	"October 26, 2015"	"122 views"	"Kolkata
                      , West Bengal"	"80619"
"136"	"http://www.ipaidabribe.com/reports/paid?page=140"	"Municipal Services"	"
                      I Paid Rs. 23 to Municipal Services in Gulbarga.
                    "	"Birth Certificate"	"Paid INR 23
                        "	"October 26, 2015"	"126 views"	"Gulbarga
                      , Karnataka"	"80615"
"137"	"http://www.ipaidabribe.com/reports/paid?page=140"	"Railways"	"
                      I Paid Rs. 20 to Railways in Abhayapuri.
                    "	"Transport of Goods"	"Paid INR 20
                        "	"October 26, 2015"	"151 views"	"Abhayapuri
                      , Assam"	"80608"
"138"	"http://www.ipaidabribe.com/reports/paid?page=140"	"Customs, Excise and Service Tax"	"
                      I Paid Rs. 13 to Customs, Excise and Service Tax in Abhayapuri.
                    "	"Customs Check and Clearance"	"Paid INR 13
                        "	"October 26, 2015"	"144 views"	"Abhayapuri
                      , Assam"	"80597"
"139"	"http://www.ipaidabribe.com/reports/paid?page=140"	"Municipal Services"	"
                      I Paid Rs. 10 to Municipal Services in Gurgaon.
                    "	"Birth Certificate"	"Paid INR 10
                        "	"October 26, 2015"	"116 views"	"Gurgaon
                      , Haryana"	"80594"
"140"	"http://www.ipaidabribe.com/reports/paid?page=140"	"Police"	"
                      I Paid Rs. 300 to Police in Bangalore.
                    "	"Traffic Violations"	"Paid INR 300
                        "	"October 26, 2015"	"168 views"	"Bangalore
                      , Karnataka"	"80589"
"141"	"http://www.ipaidabribe.com/reports/paid?page=150"	"Commercial Tax, Sales Tax, VAT"	"
                      I Paid Rs. 7000 to Commercial Tax, Sales Tax, VAT in Abhayapuri.
                    "	"C Form"	"Paid INR 7,000
                        "	"October 25, 2015"	"167 views"	"Abhayapuri
                      , Assam"	"80581"
"142"	"http://www.ipaidabribe.com/reports/paid?page=150"	"Revenue"	"
                      Bribe given to issue RTC of the land
                    "	"Urban Land Ceiling Clearance Certificate"	"Paid INR 35,000
                        "	"October 25, 2015"	"167 views"	"Chikmagalur
                      , Karnataka"	"80570"
